2020-11-05 16:12:17,392 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,395 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,395 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,398 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,398 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,402 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,402 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,405 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,405 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,409 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,409 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,411 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,412 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,415 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,415 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,418 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,418 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,422 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,422 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,424 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,425 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,427 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,427 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,430 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,431 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,434 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,434 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,437 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,437 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:17,440 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:17,440 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,115 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,115 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,124 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,124 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,127 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,127 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,130 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
2020-11-05 16:12:19,131 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库Statement连接
2020-11-05 16:12:19,133 [http-nio-9999-exec-2] INFO  com.pomzwj.utils.DbConnnecttion [] - 已关闭数据库ResultSet连接
